query_id	passage_id	rel
881	1759	1
882	1334	1
883	1760	1
884	1761	1
884	1762	1
884	1763	1
884	1764	1
885	1765	1
885	1766	1
885	1767	1
885	1768	1
886	1769	1
886	1770	1
887	1771	1
887	1772	1
888	1773	1
889	1774	1
890	1775	1
891	1776	1
891	1777	1
891	1778	1
892	1779	1
893	1780	1
894	1781	1
895	1782	1
896	1783	1
897	183	1
898	1784	1
899	1785	1
899	1786	1
899	1787	1
899	254	1
899	1788	1
899	1782	1
899	1789	1
899	1790	1
899	1791	1
899	1792	1
900	1759	1
901	1793	1
902	1794	1
903	1795	1
904	1796	1
905	1797	1
906	119	1
906	118	1
906	117	1
906	120	1
907	1798	1
908	1799	1
908	1800	1
908	1801	1
908	1802	1
908	1803	1
908	1510	1
908	1804	1
909	631	1
910	1805	1
911	1806	1
911	287	1
911	683	1
912	1807	1
913	1808	1
913	1809	1
913	1810	1
913	1811	1
913	1812	1
913	1813	1
914	1444	1
915	205	1
915	1000	1
915	551	1
916	1814	1
917	771	1
918	1815	1
918	1816	1
919	581	1
920	1817	1
921	1818	1
921	1819	1
921	1820	1
921	1821	1
921	1822	1
921	1823	1
921	1824	1
921	1329	1
921	1825	1
921	1826	1
922	333	1
923	312	1
924	1827	1
924	1828	1
924	1829	1
925	909	1
925	816	1
925	910	1
926	1830	1
927	1831	1
927	1832	1
927	1833	1
928	1834	1
929	1835	1
930	1836	1
931	1837	1
932	1838	1
933	1839	1
934	1840	1
935	1841	1
936	1842	1
937	817	1
937	818	1
937	1000	1
938	1843	1
939	232	1
939	1844	1
939	1845	1
940	1846	1
941	1847	1
942	1848	1
943	1849	1
943	1850	1
943	1851	1
944	1852	1
945	1853	1
945	1854	1
945	1855	1
945	1856	1
945	1857	1
945	1858	1
945	1859	1
945	71	1
945	1860	1
945	914	1
946	1861	1
947	1862	1
947	1795	1
947	1863	1
947	1864	1
947	309	1
947	1865	1
948	1352	1
949	1866	1
950	1436	1
950	877	1
950	56	1
950	57	1
950	1437	1
950	1438	1
951	1867	1
951	290	1
951	1194	1
952	278	1
953	1868	1
954	1869	1
955	1870	1
956	1871	1
957	1872	1
957	1873	1
957	1874	1
957	1875	1
957	1876	1
957	1877	1
958	1878	1
959	1879	1
960	369	1
961	1880	1
962	183	1
963	1881	1
964	1882	1
964	1883	1
965	254	1
966	1884	1
967	47	1
968	60	1
969	1006	1
970	181	1
970	224	1
970	225	1
970	226	1
970	187	1
970	227	1
970	228	1
970	229	1
970	230	1
970	231	1
971	1885	1
971	1886	1
971	1887	1
972	1888	1
973	1889	1
973	1280	1
974	1890	1
974	1891	1
974	1892	1
975	779	1
976	205	1
976	910	1
976	551	1
976	1024	1
977	1334	1
978	1044	1
978	1893	1
978	142	1
979	142	1
980	1894	1
981	1895	1
982	1896	1
982	422	1
982	1897	1
982	1898	1
982	702	1
982	1899	1
983	1900	1
984	1901	1
985	1902	1
986	985	1
986	986	1
987	1903	1
988	1904	1
989	816	1
989	1026	1
989	910	1
990	1905	1
990	1906	1
990	91	1
990	1907	1
991	1908	1
992	1909	1
993	1910	1
994	1911	1
995	6	1
995	1912	1
995	1913	1
996	1914	1
996	255	1
997	684	1
997	685	1
997	686	1
997	687	1
997	688	1
998	1915	1
999	1916	1
999	1917	1
999	1918	1
999	1919	1
999	1920	1
999	1921	1
999	1922	1
999	1923	1
1000	1517	1
1001	1924	1
1001	1925	1
1001	1926	1
1001	1927	1
1001	1928	1
1001	1929	1
1001	1930	1
1001	1931	1
1001	1932	1
1001	1933	1
1002	1934	1
1003	749	1
1004	658	1
1005	1131	1
1006	1935	1
1007	1936	1
1007	1937	1
1007	1938	1
1007	1939	1
1007	1940	1
1008	1941	1
1008	1942	1
1008	1943	1
1008	1944	1
1008	1945	1
1008	1946	1
1008	1947	1
1008	1948	1
1008	1949	1
1008	1950	1
1009	1951	1
1010	1952	1
1010	1953	1
1011	1954	1
1011	461	1
1012	0	1
1013	1955	1
1013	1956	1
1014	1957	1
1014	1958	1
1014	1959	1
1014	1960	1
1014	1961	1
1014	1962	1
1014	1963	1
1014	1964	1
1014	1965	1
1015	1966	1
1016	1967	1
1017	1968	1
1018	1969	1
1018	59	1
1018	900	1
1019	1970	1
1019	1971	1
1019	1972	1
1019	1973	1
1019	1974	1
1020	1975	1
1021	1976	1
1022	1977	1
1022	1978	1
1022	1979	1
1022	1980	1
1023	1981	1
1024	1982	1
1025	925	1
1026	1983	1
1027	60	1
1028	1984	1
1029	1985	1
1030	1986	1
1031	1987	1
1032	1988	1
1033	1989	1
1033	1990	1
1034	1991	1
1035	821	1
1036	1664	1
1037	1992	1
1038	1993	1
1038	576	1
1039	1994	1
1040	1995	1
1041	1996	1
1042	1997	1
1043	333	1
1044	1998	1
1045	1999	1
1046	1691	1
1047	2000	1
1048	2001	1
1049	2002	1
1049	2003	1
1050	1644	1
1050	1194	1
1050	422	1
1051	2004	1
1052	909	1
1052	816	1
1052	910	1
1053	2005	1
1054	2006	1
1054	2007	1
1055	2008	1
1056	1334	1
1057	1689	1
1057	2009	1
1057	2010	1
1057	2011	1
1057	2012	1
1058	118	1
1059	2013	1
1059	2014	1
1059	2015	1
1060	2016	1
1061	2017	1
1061	2018	1
1061	506	1
1061	2019	1
1062	2020	1
1062	2021	1
1062	2022	1
1062	2023	1
1062	2024	1
1062	2025	1
1062	2026	1
1062	2027	1
1062	2028	1
1062	2029	1
1063	2030	1
1064	1109	1
1065	2031	1
1066	2032	1
1067	2033	1
1068	1410	1
1069	1514	1
1070	2034	1
1071	2035	1
1072	2036	1
1072	2037	1
1072	2038	1
1072	2039	1
1072	2040	1
1072	2041	1
1072	2042	1
1072	2043	1
1072	2044	1
1073	1954	1
1073	206	1
1073	288	1
1073	1194	1
1073	2045	1
1074	1992	1
1075	205	1
1075	1000	1
1075	451	1
1075	818	1
1075	1026	1
1076	1995	1
1077	2046	1
1078	2047	1
1079	857	1
1079	858	1
1079	859	1
1079	860	1
1079	861	1
1079	862	1
1079	863	1
1079	864	1
1079	865	1
1079	866	1
1080	36	1
1081	2048	1
1082	2049	1
1083	2050	1
1084	2051	1
1085	2052	1
1086	74	1
1087	2053	1
1087	2054	1
1087	2055	1
1087	2056	1
1087	2057	1
1087	2058	1
1087	2059	1
1087	2060	1
1088	2061	1
1089	2062	1
1090	2063	1
1090	2064	1
1090	2065	1
1090	2066	1
1090	2067	1
1090	2068	1
1090	2069	1
1090	2070	1
1090	2071	1
1090	2072	1
1091	542	1
1092	2073	1
1093	2074	1
1093	322	1
1093	2075	1
1093	2076	1
1093	2077	1
1093	2078	1
1093	2079	1
1093	2080	1
1093	2081	1
1093	2082	1
1094	2083	1
1095	299	1
1095	300	1
1096	2084	1
1097	2085	1
1098	95	1
1098	2086	1
1099	385	1
1099	386	1
1099	387	1
1099	388	1
1099	389	1
1099	390	1
1099	391	1
1099	392	1
1099	393	1
1099	394	1
1100	937	1
1100	938	1
1100	939	1
1100	940	1
1100	941	1
1100	942	1
1100	943	1
1100	944	1
1100	945	1
1100	946	1
1101	93	1
1102	990	1
1103	2087	1
1104	2088	1
1104	452	1
1104	197	1
1105	2089	1
1105	2090	1
1106	2091	1
1106	2092	1
1107	2093	1
1108	2094	1
1109	2095	1
1110	2096	1
1110	1323	1
1110	2097	1
1110	1325	1
1110	1328	1
1110	2098	1
1110	2099	1
1110	2100	1
1110	1330	1
1110	1331	1
1111	2101	1
1112	2102	1
1113	1280	1
1114	2103	1
1115	1151	1
1115	2104	1
1116	2105	1
1116	2106	1
1117	2107	1
1118	2108	1
1119	2109	1
1120	2110	1
1120	2111	1
1120	2112	1
1120	2113	1
1120	2114	1
1120	2115	1
1120	2116	1
1120	2117	1
1120	2118	1
1120	2119	1
1121	811	1
1121	2120	1
1121	810	1
1122	2121	1
1122	2122	1
1122	2123	1
1122	2124	1
1122	2125	1
1122	2126	1
1122	2127	1
1123	2128	1
1123	2129	1
1124	2130	1
1124	778	1
1124	2131	1
1124	142	1
1125	2132	1
1126	2133	1
1126	2134	1
1126	2135	1
1126	2136	1
1127	2137	1
1128	641	1
1128	642	1
1128	643	1
1128	644	1
1128	645	1
1129	1044	1
1129	1045	1
1129	142	1
1129	951	1
1130	952	1
1131	422	1
1132	2138	1
1133	1355	1
1134	2139	1
1135	581	1
1136	553	1
1136	73	1
1137	118	1
1138	85	1
1138	56	1
1139	422	1
1140	2140	1
1141	2141	1
1142	2142	1
1143	1186	1
1144	2143	1
1145	75	1
1146	2144	1
1147	299	1
1148	2145	1
1149	879	1
1150	569	1
1151	2146	1
1152	749	1
1152	2052	1
1153	583	1
1154	1664	1
1154	2147	1
1154	2148	1
1154	871	1
1154	2149	1
1154	2150	1
1154	339	1
1154	2151	1
1154	2152	1
1154	2153	1
1155	749	1
1155	2154	1
1156	2155	1
1157	79	1
1158	557	1
1158	142	1
1158	2156	1
1158	1444	1
1158	2157	1
1159	1915	1
1160	49	1
1160	2158	1
1160	2159	1
1161	2160	1
1162	2161	1
1163	2162	1
1163	2163	1
1164	2164	1
1165	2165	1
1166	249	1
1167	1735	1
1168	2166	1
1169	2167	1
1170	2168	1
1170	2169	1
1171	2170	1
1172	1124	1
1172	1125	1
1172	1126	1
1173	2171	1
1173	75	1
1173	118	1
1173	2172	1
1174	2173	1
1175	2174	1
1176	142	1
1176	1304	1
1176	2175	1
1177	615	1
1178	2176	1
1179	1423	1
1180	2177	1
1181	2178	1
1182	2179	1
1183	2180	1
1184	2181	1
1185	2182	1
1186	2183	1
1187	2184	1
1188	142	1
1189	2185	1
1190	2186	1
1191	2187	1
1192	375	1
1192	376	1
1192	377	1
1192	378	1
1192	379	1
1192	380	1
1192	381	1
1192	382	1
1192	383	1
1193	2188	1
1194	2189	1
1195	2190	1
1196	2191	1
1197	79	1
1197	877	1
1197	54	1
1197	81	1
1197	56	1
1197	878	1
1197	791	1
1197	60	1
1197	498	1
1197	85	1
1198	2192	1
1199	2193	1
1199	2194	1
1199	2195	1
1199	2196	1
1199	2197	1
1199	2198	1
1199	2199	1
1199	2200	1
1199	2201	1
1199	2202	1
1200	817	1
1200	818	1
1200	2203	1
1200	2204	1
1200	816	1
1200	451	1
1201	2205	1
1202	677	1
1203	2206	1
1204	929	1
1204	369	1
1204	1955	1
1204	582	1
1204	251	1
1204	2207	1
1205	256	1
1206	2208	1
1207	2209	1
1208	2210	1
1209	2211	1
1210	2212	1
1210	2213	1
1211	1118	1
1212	205	1
1212	1025	1
1213	36	1
1214	2214	1
1215	2215	1
1216	2216	1
1217	106	1
1218	2217	1
1219	2218	1
1220	2219	1
1221	2220	1
1222	2221	1
1223	2222	1
1224	2223	1
1224	2147	1
1224	2151	1
1224	2224	1
1224	2225	1
1225	2226	1
1226	1911	1
1227	2227	1
1228	2228	1
1228	2229	1
1229	2230	1
1230	2231	1
1231	2232	1
1232	2233	1
1232	2234	1
1232	2235	1
1232	2236	1
1232	2237	1
1232	2238	1
1232	2239	1
1232	2240	1
1232	2241	1
1232	2242	1
1233	2243	1
1233	2244	1
1234	817	1
1234	818	1
1234	2203	1
1234	2204	1
1234	816	1
1234	451	1
1235	816	1
1236	119	1
1237	1689	1
1238	2245	1
1239	2246	1
1239	2247	1
1240	816	1
1241	969	1
1242	2248	1
1243	2249	1
1244	142	1
1245	2250	1
1246	1635	1
1246	1636	1
1246	1637	1
1246	1638	1
1246	1639	1
1246	1640	1
1246	1641	1
1247	2251	1
1248	2252	1
1249	2253	1
1250	79	1
1250	877	1
1250	54	1
1250	81	1
1250	56	1
1250	878	1
1250	791	1
1250	60	1
1250	498	1
1250	85	1
1251	2254	1
1251	2255	1
1251	2256	1
1251	2257	1
1251	2258	1
1251	2259	1
1252	2260	1
1253	312	1
1253	430	1
1253	313	1
1253	1555	1
1254	142	1
1255	2261	1
1256	928	1
1257	2262	1
1258	880	1
1259	36	1
1260	818	1
1261	657	1
1262	2263	1
1262	2264	1
1263	75	1
1264	2265	1
1264	2266	1
1264	2267	1
1264	2268	1
1264	2269	1
1264	2270	1
1265	2271	1
1266	287	1
1267	2272	1
1267	2273	1
1267	2274	1
1267	810	1
1268	56	1
1269	2275	1
1270	2276	1
1271	2277	1
1271	2278	1
1271	2279	1
1271	2280	1
1271	2281	1
1271	2282	1
1271	2283	1
1271	2284	1
1271	2285	1
1271	2286	1
1272	2287	1
1273	455	1
1274	1423	1
1275	2288	1
1276	581	1
1277	2289	1
1278	2290	1
1278	2291	1
1278	2292	1
1278	2293	1
1278	1210	1
1278	2294	1
1278	2295	1
1278	2296	1
1278	1330	1
1278	2096	1
1279	1043	1
1280	2297	1
1280	2298	1
1280	2299	1
1280	2300	1
1280	2301	1
1281	2302	1
1282	2303	1
1283	2304	1
1284	2305	1
1285	2306	1
1286	465	1
1286	2307	1
1286	2308	1
1286	2309	1
1286	2310	1
1287	2311	1
1287	1304	1
1288	1969	1
1289	8	1
1290	2312	1
1291	2313	1
1292	780	1
1293	2314	1
1293	2315	1
1293	2316	1
1293	2317	1
1293	2318	1
1293	2319	1
1293	2320	1
1293	2321	1
1293	2322	1
1293	2323	1
1294	2324	1
1294	2325	1
1295	2326	1
1296	2327	1
1296	2328	1
1296	2329	1
1296	2330	1
1296	2331	1
1297	2332	1
1298	341	1
1299	2333	1
1299	2334	1
1299	142	1
1300	2335	1
1301	2336	1
1302	282	1
1302	283	1
1302	284	1
1302	841	1
1302	842	1
1303	2337	1
1303	2338	1
1303	2339	1
1303	2340	1
1304	2341	1
1305	2342	1
1305	2343	1
1305	910	1
1306	1410	1
1307	2344	1
1308	2342	1
1309	2345	1
1310	927	1
1311	1797	1
1312	2346	1
1312	2347	1
1313	197	1
1314	924	1
1314	1712	1
1314	49	1
1314	1439	1
1314	1713	1
1315	2348	1
1316	1334	1
1317	2349	1
1317	2350	1
1317	2351	1
1317	2352	1
1317	2353	1
1317	2354	1
1317	2355	1
1317	2356	1
1317	2357	1
1317	2358	1
1318	2359	1
1319	2360	1
1320	1194	1
1321	2361	1
1322	2362	1
1323	2363	1
1324	2364	1
1324	367	1
1325	142	1
1325	2365	1
1325	1790	1
1326	719	1
1327	2366	1
1327	2367	1
1327	2368	1
1327	2369	1
1327	2370	1
1327	2371	1
1327	2372	1
1327	2373	1
1327	2374	1
1327	2375	1
1328	658	1
1329	25	1
1330	142	1
1331	2376	1
1332	2377	1
1333	2378	1
1334	2379	1
1335	2380	1
1336	79	1
1336	85	1
1336	56	1
1337	2381	1
1338	1516	1
1338	2382	1
1338	182	1
1338	2383	1
1338	2384	1
1338	226	1
1338	231	1
1339	2385	1
1340	2386	1
1341	197	1
1342	430	1
1342	1555	1
1343	2387	1
1344	1152	1
1345	2388	1
1345	2389	1
1346	2390	1
1347	2391	1
1348	2392	1
1349	2393	1
1349	2394	1
1349	2395	1
1349	2396	1
1349	2397	1
1349	2398	1
1349	2399	1
1349	2400	1
1349	2401	1
1350	2402	1
1351	2403	1
1352	2404	1
1353	2405	1
1354	1970	1
1354	2406	1
1354	2407	1
1354	2408	1
1355	2409	1
1356	877	1
1356	85	1
1357	2210	1
1358	2410	1
1359	817	1
1359	818	1
1359	2203	1
1359	2204	1
1359	816	1
1359	451	1
1360	205	1
1360	910	1
1360	551	1
1361	816	1
1362	2411	1
1362	2412	1
1362	1763	1
1362	2413	1
1363	426	1
1363	2414	1
1363	2415	1
1364	689	1
1365	2416	1
1365	1763	1
1365	2417	1
1366	2418	1
1367	927	1
1368	2419	1
1368	1265	1
1369	2420	1
1370	2421	1
1371	2422	1
1372	846	1
1373	650	1
1374	2423	1
1374	2424	1
1374	2425	1
1374	2426	1
1375	975	1
1375	976	1
1375	548	1
1375	977	1
1375	978	1
1375	979	1
1375	980	1
1375	981	1
1375	982	1
1375	983	1
1376	2427	1
1377	422	1
1378	2428	1
1378	2429	1
1379	2430	1
1379	2431	1
1379	2432	1
1379	2433	1
1379	2434	1
1379	2435	1
1379	2436	1
1379	2437	1
1379	2438	1
1379	2439	1
1380	591	1
1380	592	1
1380	593	1
1380	594	1
1380	595	1
1380	596	1
1380	597	1
1380	598	1
1380	599	1
1380	600	1
1381	282	1
1381	283	1
1381	284	1
1381	285	1
1381	286	1
1381	287	1
1381	288	1
1381	289	1
1381	290	1
1381	291	1
1382	2440	1
1383	333	1
1383	927	1
1383	2441	1
1383	2442	1
1383	52	1
1383	2443	1
1383	1757	1
1383	1111	1
1383	2444	1
1383	185	1
1384	2445	1
1385	864	1
1385	859	1
1385	2446	1
1385	2447	1
1385	857	1
1386	2448	1
1387	2449	1
1387	333	1
1387	181	1
1387	877	1
1387	2450	1
1387	230	1
1387	57	1
1387	2451	1
1387	2452	1
1387	2453	1
1388	52	1
1389	2454	1
1390	2455	1
1390	576	1
1391	1334	1
1392	2192	1
1392	2456	1
1392	56	1
1392	2457	1
1392	2458	1
1392	2459	1
1393	2160	1
1393	142	1
1393	2460	1
1394	2461	1
1395	385	1
1395	386	1
1395	387	1
1395	388	1
1395	389	1
1395	390	1
1395	391	1
1395	392	1
1395	393	1
1395	394	1
1396	2462	1
1397	2004	1
1398	344	1
1399	2463	1
1400	2464	1
1400	579	1
1401	60	1
1402	2120	1
1403	2465	1
1403	2466	1
1404	2467	1
1404	2468	1
1404	2469	1
1404	2470	1
1404	2471	1
1404	2472	1
1404	2473	1
1404	2474	1
1404	2475	1
1404	2476	1
1405	2477	1
1405	2478	1
1405	773	1
1405	2479	1
1405	2480	1
1406	2481	1
1407	1006	1
1408	2482	1
1409	2483	1
1409	2484	1
1409	2485	1
1410	2486	1
1410	2487	1
1411	2488	1
1412	56	1
1413	1569	1
1414	2489	1
1415	2490	1
1415	2491	1
1415	2492	1
1415	2493	1
1415	2494	1
1415	2495	1
1416	2496	1
1417	197	1
1418	2497	1
1419	906	1
1420	2498	1
1421	2499	1
1421	2500	1
1421	2501	1
1421	287	1
1421	2502	1
1421	2503	1
1421	1845	1
1421	2504	1
1421	2505	1
1421	2506	1
1422	2507	1
1423	2508	1
1423	367	1
1424	2509	1
1424	365	1
1424	2510	1
1424	2511	1
1424	368	1
1424	369	1
1424	2512	1
1424	2513	1
1424	373	1
1425	2514	1
1426	64	1
1426	1198	1
1427	2515	1
1428	2516	1
1429	2517	1
1430	2518	1
1431	2519	1
1432	121	1
1433	2520	1
1434	2521	1
1435	2522	1
1436	2523	1
1436	2524	1
1436	2392	1
1436	2525	1
1436	142	1
1436	2526	1
1436	1328	1
1436	76	1
1436	2527	1
1436	1331	1
1437	2528	1
1438	2529	1
1439	2530	1
1439	2531	1
1439	2532	1
1439	2533	1
1440	2534	1
1441	2535	1
1442	2536	1
1443	2537	1
1444	2538	1
1444	2539	1
1444	2540	1
1444	2541	1
1444	2542	1
1444	2543	1
1444	2544	1
1444	2545	1
1444	2546	1
1445	2547	1
1445	76	1
1446	2548	1
1446	2549	1
1446	2550	1
1446	2551	1
1446	2552	1
1446	2553	1
1446	2554	1
1446	2555	1
1446	2556	1
1446	2557	1
1447	424	1
1448	2558	1
1448	2559	1
1448	2560	1
1448	2561	1
1449	2562	1
1450	2563	1
1451	1909	1
1452	2564	1
1453	2565	1
1453	2566	1
1453	2567	1
1453	2568	1
1453	2569	1
1453	2570	1
1454	2571	1
1455	919	1
1456	2572	1
1456	2573	1
1456	2574	1
1456	2575	1
1456	2576	1
1457	2577	1
1458	185	1
1458	181	1
1459	2578	1
1460	2579	1
1461	255	1
1462	2580	1
1463	2581	1
1464	1686	1
1465	142	1
1466	1915	1
1466	2582	1
1466	2583	1
1467	2584	1
1468	2585	1
1469	2586	1
1470	2587	1
1471	2588	1
1472	1237	1
1472	888	1
1472	1238	1
1473	1912	1
1474	2589	1
1475	2590	1
1476	2591	1
1477	582	1
1477	251	1
1477	576	1
1477	2510	1
1477	318	1
1478	2592	1
1478	2593	1
1478	2594	1
1478	2595	1
1478	2596	1
1478	2597	1
1479	631	1
1479	46	1
1479	1488	1
1480	2110	1
1480	2111	1
1480	2112	1
1480	2113	1
1480	2114	1
1480	2115	1
1480	2116	1
1480	2117	1
1480	2118	1
1480	2119	1
1481	2598	1
1481	2599	1
1481	2600	1
1481	2601	1
1481	2602	1
1481	2603	1
1481	2604	1
1482	2605	1
1482	2606	1
1482	2607	1
1482	2608	1
1482	2609	1
1482	2610	1
1482	2611	1
1482	2612	1
1482	2613	1
1482	2614	1
1483	2615	1
1484	2616	1
1485	2617	1
1486	369	1
1487	2618	1
1488	208	1
1488	2619	1
1488	2620	1
1488	2621	1
1488	1648	1
1489	2622	1
1490	2623	1
1490	2624	1
1490	2625	1
1490	2626	1
1491	531	1
1492	1968	1
1492	2627	1
1492	2628	1
1492	2629	1
1492	2630	1
1492	2631	1
1493	163	1
1493	2632	1
1494	2633	1
1494	2634	1
1494	2635	1
1494	2636	1
1494	2637	1
1494	2638	1
1494	2639	1
1494	2640	1
1494	2641	1
1494	2642	1
1495	287	1
1496	2643	1
1496	2644	1
1496	2645	1
1496	2646	1
1496	2647	1
1496	2648	1
1496	2649	1
1496	2650	1
1496	2651	1
1496	2652	1
1497	2653	1
1497	2654	1
1498	2655	1
1499	2656	1
1500	2657	1
1501	2658	1
1502	2659	1
1503	2660	1
1504	2661	1
1505	1334	1
1506	142	1
1507	47	1
1508	1279	1
1509	2662	1
1510	1337	1
1511	2663	1
1512	2664	1
1513	2430	1
1513	2431	1
1513	2432	1
1513	2433	1
1513	2434	1
1513	2435	1
1513	2436	1
1513	2437	1
1513	2438	1
1513	2439	1
1514	2665	1
1514	2666	1
1515	2667	1
1515	2668	1
1515	2669	1
1515	2670	1
1515	2671	1
1516	2672	1
1516	2673	1
1516	2674	1
1517	2143	1
1518	2675	1
1519	2676	1
1520	2677	1
1521	2678	1
1522	2679	1
1523	2680	1
1523	2681	1
1523	2682	1
1523	2683	1
1524	1410	1
1525	2684	1
1526	2685	1
1527	2686	1
1528	2687	1
1528	2688	1
1528	2689	1
1528	2690	1
1528	2691	1
1528	2692	1
1528	2693	1
1528	2694	1
1528	2695	1
1528	2696	1
1529	2697	1
1530	2698	1
1531	1258	1
1532	47	1
1533	79	1
1534	2160	1
1535	816	1
1535	1026	1
1535	910	1
1536	183	1
1536	1128	1
1536	542	1
1536	2699	1
1537	2700	1
1538	2701	1
1539	590	1
1540	118	1
1541	1337	1
1542	1193	1
1542	232	1
1542	213	1
1542	1194	1
1543	142	1
1544	2702	1
1545	2703	1
1546	2704	1
1546	2705	1
1546	2706	1
1547	299	1
1548	2707	1
1548	1173	1
1548	2708	1
1549	2709	1
1550	2710	1
1551	2711	1
1552	2712	1
1553	776	1
1554	2088	1
1554	452	1
1554	197	1
1555	205	1
1555	1000	1
1555	551	1
1555	1024	1
1556	118	1
1557	2713	1
1557	2714	1
1557	2715	1
1558	2716	1
1558	1664	1
1559	1423	1
1560	2717	1
1561	1006	1
1562	2718	1
1562	2719	1
1562	2720	1
1563	2721	1
1564	2722	1
1565	2723	1
1566	2724	1
1567	1595	1
1567	121	1
1567	1028	1
1567	2725	1
1568	333	1
1568	181	1
1568	1826	1
1568	142	1
1568	189	1
1569	2726	1
1570	124	1
1570	125	1
1570	126	1
1570	127	1
1570	128	1
1570	129	1
1570	130	1
1570	131	1
1571	95	1
1572	2727	1
1573	2728	1
1573	2729	1
1573	2730	1
1574	2731	1
1575	2732	1
1576	470	1
1576	2479	1
1576	2733	1
1577	142	1
1578	2734	1
1579	1337	1
1580	2735	1
1581	2736	1
1582	77	1
1583	2737	1
1584	2738	1
1585	581	1
1586	118	1
1587	2739	1
1587	2740	1
1587	1866	1
1587	2741	1
1587	2742	1
1587	2743	1
1587	2744	1
1587	2745	1
1587	2746	1
1588	2747	1
1589	47	1
1590	2748	1
1591	1514	1
1592	2749	1
1593	2750	1
1594	2751	1
1595	1194	1
1596	2752	1
1597	2753	1
1597	2754	1
1598	1691	1
1598	2755	1
1598	659	1
1599	581	1
1599	1555	1
1599	312	1
1599	2756	1
1599	249	1
1599	2757	1
1599	2758	1
1599	496	1
1599	2759	1
1599	430	1
1600	333	1
1600	927	1
1600	2441	1
1600	2442	1
1600	52	1
1600	2443	1
1600	1757	1
1600	1111	1
1600	2444	1
1600	185	1
1601	2760	1
1602	2761	1
1603	422	1
1604	689	1
1605	2762	1
1606	1187	1
1607	461	1
1608	2763	1
1609	2764	1
1609	2765	1
1610	1467	1
1611	333	1
1611	2766	1
1611	142	1
1611	1003	1
1612	299	1
1613	2767	1
1614	2768	1
1615	1992	1
1616	2769	1
1617	461	1
1617	202	1
1618	2770	1
1619	2578	1
1620	1985	1
1621	2771	1
1622	79	1
1622	85	1
1622	56	1
1623	2132	1
1624	2772	1
1624	209	1
1624	207	1
1624	210	1
1625	2773	1
1626	1119	1
1626	2326	1
1626	2774	1
1626	188	1
1627	52	1
1627	2775	1
1628	2776	1
1629	2777	1
1630	1218	1
1630	1219	1
1630	1220	1
1630	1221	1
1630	1222	1
1630	1223	1
1630	1224	1
1630	1225	1
1630	1226	1
1630	1227	1
1631	677	1
1631	198	1
1632	2342	1
1632	2343	1
1632	910	1
1633	2778	1
1634	1488	1
1635	2779	1
1636	2780	1
1636	2781	1
1636	2782	1
1636	2783	1
1636	2784	1
1636	2785	1
1636	2786	1
1636	2787	1
1636	2788	1
1636	2789	1
1637	2790	1
1638	1028	1
1639	484	1
1640	2004	1
1641	880	1
1642	2791	1
1642	2792	1
1642	2793	1
1643	2794	1
1643	2795	1
1643	806	1
1644	2796	1
1645	2797	1
1646	2523	1
1647	2798	1
1648	2799	1
1649	2800	1
1650	1323	1
1650	1325	1
1650	1326	1
1650	2098	1
1650	1328	1
1650	2801	1
1650	1331	1
1651	2802	1
1651	2803	1
1652	2804	1
1653	2805	1
1654	2806	1
1655	1337	1
1656	2658	1
1657	2807	1
1657	2808	1
1657	2809	1
1658	2810	1
1658	2811	1
1659	418	1
1660	2812	1
1661	79	1
1662	1442	1
1663	2813	1
1664	2814	1
1664	2815	1
1664	2816	1
1665	2817	1
1666	36	1
1667	1517	1
1668	2094	1
1669	2818	1
1670	2348	1
1671	369	1
1672	2819	1
1673	6	1
1673	1422	1
1673	590	1
1674	1717	1
1675	1514	1
1676	2820	1
1676	2821	1
1676	910	1
1677	2779	1
1677	2822	1
1677	2823	1
1678	2824	1
1679	2825	1
1680	2826	1
1681	2779	1
1681	2822	1
1681	2823	1
1682	2827	1
1683	449	1
1684	2828	1
1685	906	1
1686	2829	1
1687	2830	1
1688	2831	1
1688	882	1
1688	2832	1
1688	2833	1
1688	880	1
1688	2834	1
1688	2835	1
1689	2836	1
1689	2700	1
1689	2837	1
1689	2838	1
1689	2839	1
1689	2840	1
1689	2841	1
1689	1230	1
1689	2842	1
1689	2843	1
1690	2844	1
1690	76	1
1691	2845	1
1692	2846	1
1692	2847	1
1692	2848	1
1692	2095	1
1692	2849	1
1692	2850	1
1692	2851	1
1692	2852	1
1692	2853	1
1693	56	1
1694	2854	1
1695	36	1
1696	1664	1
1697	2855	1
1697	2856	1
1697	2857	1
1698	1238	1
1699	2092	1
1700	2858	1
1701	2859	1
1701	2860	1
1702	319	1
1703	2861	1
1704	2862	1
1705	2863	1
1706	2864	1
1707	2865	1
1708	2866	1
1709	2867	1
1710	2868	1
1711	2869	1
1712	2870	1
1713	2871	1
1714	2872	1
1714	2873	1
1714	2874	1
1714	2875	1
1714	2876	1
1714	2877	1
1714	2878	1
1714	2879	1
1714	2880	1
1714	2881	1
1715	1336	1
1716	2882	1
1717	2883	1
1717	2884	1
1718	1084	1
1719	2885	1
1719	2886	1
1719	2887	1
1719	2888	1
1719	2889	1
1719	1597	1
1719	860	1
1719	2890	1
1719	2891	1
1719	2892	1
1720	142	1
1721	72	1
1721	835	1
1722	2893	1
1723	1868	1
1724	1955	1
1725	769	1
1726	1215	1
1726	2894	1
1726	1214	1
1726	1216	1
1727	76	1
1728	2223	1
